Date,Australia,Austria,Belgium,Brazil,Canada,Switzerland,Chile,China (People's Republic of),Colombia,Czech Republic,Germany,Denmark,Euro area,Euro area (17 countries),Spain,Estonia,Finland,France,United Kingdom,Greece,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Japan,Korea,Lithuania,Luxembourg,Latvia,Mexico,Netherlands,Norway,New Zealand,OECD - Total,Poland,Portugal,Russia,Slovak Republic,Slovenia,Sweden,Turkey,United States,South Africa
1975-01-01,32.5610297152797,NA,41.6841544072602,NA,42.0561821383686,69.100073960692,NA,NA,NA,NA,103.650448015753,55.7631347065999,NA,65.495415820721007,43.4542267690511,NA,58.540531666913,45.3276077399093,30.137681966147,NA,NA,NA,NA,35.8361852773952,NA,NA,83.7391961608925,104.464535993332,NA,NA,NA,NA,NA,46.3109848806644,33.0873391978168,40.6867197485225,61.9444807441473,NA,NA,NA,NA,NA,43.0450623002138,NA,61.1613325859915,87.0339409680125
1975-04-01,32.6383281325418,NA,42.2521497731961,NA,42.9663938425697,66.8434203042435,NA,NA,NA,NA,102.641385543557,56.928119289074,NA,64.5984520043152,41.6848800576381,NA,57.8368771783718,45.1901128845007,29.342729116318,NA,NA,NA,NA,36.3610814597496,NA,NA,81.356453142611,102.96530198191,NA,NA,NA,NA,NA,46.6039596028803,32.6077935866369,38.9270914558268,61.4727350404357,NA,NA,NA,NA,NA,43.7539254239358,NA,61.1873519765148,83.5289664569393
1975-07-01,32.6532150083492,NA,42.6041658663791,NA,43.6926745891246,65.7208335244279,NA,NA,NA,NA,102.30512000572,57.9938977870705,NA,64.1496206431081,40.0272170405496,NA,57.6362523163162,45.3947035229997,28.7629471877508,NA,NA,NA,NA,36.8257952121503,NA,NA,80.1237202641438,100.926752133122,NA,NA,NA,NA,NA,47.0034378421989,32.4529984194098,37.8146268840116,60.658812115582,NA,NA,NA,NA,NA,44.2375403999659,NA,59.9433584167918,82.152494694785
1975-10-01,31.8509149028172,NA,44.1966811649831,NA,43.9341226085092,64.7035917586303,NA,NA,NA,NA,101.743584028136,56.1701067344186,NA,64.5302434941405,39.2184942187634,NA,59.9441930497858,45.8719108623298,27.7155546573404,NA,NA,NA,NA,36.9764818206046,NA,NA,80.9212857622137,99.3332513670287,NA,NA,NA,NA,NA,49.5820462434597,32.6070499300376,36.7062904043362,60.5167299356119,NA,NA,NA,NA,NA,44.5106579416554,NA,60.1091262729126,83.9163984400699
1976-01-01,31.992958757566,NA,46.7945605104946,NA,44.5434652427191,63.3063842086257,NA,NA,NA,NA,101.152753258537,56.7874254771224,NA,65.0877258652863,39.1773720418351,NA,55.876186942844,46.4990857956313,27.3604182005265,NA,NA,NA,NA,36.5441906217025,NA,NA,82.3719950457697,97.3239169292316,NA,NA,NA,NA,NA,51.786032197183,32.1096282380484,35.5846987570376,60.5141020925868,NA,NA,NA,NA,NA,45.1364938891738,NA,60.1489485985072,81.900854925222
1976-04-01,31.8476112487957,NA,47.215001114561304,NA,44.6510857784645,63.0593356415373,NA,NA,NA,NA,100.781002269369,56.3930368653115,NA,66.0722514516228,40.3282454437441,NA,55.7720871039945,47.3094881936248,27.3474379697034,NA,NA,NA,NA,35.642936783803,NA,NA,84.7885906143375,95.3381870996583,NA,NA,NA,NA,NA,54.1854139465055,32.9648031381477,34.7427107497754,61.0379523109155,NA,NA,NA,NA,NA,45.6285415953244,NA,61.1517160721848,81.7850615405061
1976-07-01,31.4656535574441,NA,48.2373673605961,NA,44.6254868615533,60.5837145600472,NA,NA,NA,NA,100.728598945918,56.1208107729292,NA,67.3713561406156,41.8329749343805,NA,54.6655828077295,48.0516024043897,27.0054355641024,NA,NA,NA,NA,34.8379059206847,NA,NA,87.2762698590822,94.1109587137933,NA,NA,NA,NA,NA,59.107304600812,33.0251408973745,34.5198800578675,61.2356391966685,NA,NA,NA,NA,NA,46.0472458347291,NA,61.1514448019011,80.6098356657565
1976-10-01,31.4930970365849,NA,49.6399973077244,NA,44.9418745654319,62.6835699141173,NA,NA,NA,NA,101.47246711884,56.7777068284933,NA,68.5084617315825,43.2287116986319,NA,53.8012875320228,48.6322355207436,26.073051684684,NA,NA,NA,NA,38.390693692781,NA,NA,88.5060554125042,93.4324492989561,NA,NA,NA,NA,NA,62.1764394311875,33.4304179707794,34.2530060455067,61.543014268227,NA,NA,NA,NA,NA,46.3548845947675,NA,61.4542310367824,78.1439449254095
1977-01-01,31.3824395825802,NA,49.7593038791424,NA,43.9347632088608,61.4173628319125,NA,NA,NA,NA,102.200437470492,55.7823450272531,NA,69.5177189848964,44.4351394100425,NA,52.652775810926,49.4790742420232,25.3748102846024,NA,NA,NA,NA,36.049675576393,NA,NA,88.4433125725981,92.5309391943931,NA,NA,NA,NA,NA,68.692913333628,33.5160470035898,33.6006552075814,61.7109062253885,NA,NA,NA,NA,NA,47.3914270352264,NA,61.7920890546564,75.9743995835362
1977-04-01,31.1792721170146,NA,51.1270303095697,NA,43.4610006834773,62.209885075317,NA,NA,NA,NA,103.345502486339,58.1660603192713,NA,70.0404211044631,45.0329365356377,NA,51.4245787537979,49.5899754149576,24.7866450751837,NA,NA,NA,NA,36.7322821271286,NA,NA,87.0267258518167,92.0502253137278,NA,NA,NA,NA,NA,73.6599404495746,33.3517223237805,32.2771067332194,62.1248390824646,NA,NA,NA,NA,NA,47.7885613495645,NA,62.8914992470476,73.1553178493812
1977-07-01,30.9455569805472,NA,52.4056870688339,NA,42.9239270929986,62.7166928984184,NA,NA,NA,NA,104.316037004127,59.2388171593808,NA,70.2612607644877,45.5488093773036,NA,50.2231416823875,49.8566448942657,24.8627595641453,NA,NA,NA,NA,38.5902585109543,NA,NA,84.5815800005413,91.8738163582498,NA,NA,NA,NA,NA,76.7907523582625,33.3695415190289,31.3377586063403,62.5319220380497,NA,NA,NA,NA,NA,48.0839966542429,NA,63.8835787076919,72.0418251549159
1977-10-01,30.8633184092777,NA,55.1944304540002,NA,42.6052484256858,61.9749461494358,NA,NA,NA,NA,105.489170905799,60.8367999784167,NA,70.7666370179783,46.7713636345905,NA,49.6371122672109,50.2737042670041,25.1994661375072,NA,NA,NA,NA,40.5874512506995,NA,NA,82.7837648706403,92.4661643035521,NA,NA,NA,NA,NA,77.7295569765699,33.2450813107564,30.3643376739683,63.2817757306264,NA,NA,NA,NA,NA,48.381401568371,NA,65.2674092127371,70.4625420169399
1978-01-01,31.100250602721,NA,54.4169908346481,NA,41.5190120647584,63.2267062918937,NA,NA,NA,NA,107.404442334976,62.350517683452,NA,71.7391881277453,49.3460631764601,NA,49.1257051976106,50.6230025547572,25.1827531797465,NA,NA,NA,NA,43.6819462784803,NA,NA,82.6160436515068,92.4332979860706,NA,NA,NA,NA,NA,78.4018227057611,32.8357729296687,29.7797779028613,63.7750689636686,NA,NA,NA,NA,NA,48.1631262092256,NA,65.9535171396331,72.1442525605448
1978-04-01,30.0601097006126,NA,55.2395290350006,NA,42.22848501358,64.083948476782,NA,NA,NA,NA,108.309901050495,63.2434874270821,NA,72.6024972924848,50.7946325764483,NA,49.0015907548901,50.6350977439665,25.9003112233009,NA,NA,NA,NA,47.362377147345,NA,NA,84.0542388831216,92.625464099807,NA,NA,NA,NA,NA,79.4901481036459,31.857193308169,29.0993266944411,64.4250993179626,NA,NA,NA,NA,NA,48.6437997052923,NA,66.6243150950038,70.6972989379517
1978-07-01,29.9604777597906,NA,56.527429793217,NA,41.7498641684077,64.5420130700453,NA,NA,NA,NA,109.76491742176,63.4964435710214,NA,73.6154413827291,51.4170874563196,NA,48.0534558307874,50.5225612139501,26.9228551584026,NA,NA,NA,NA,49.3925262554467,NA,NA,88.1719569771888,92.879293785852,NA,NA,NA,NA,NA,75.7350710811428,32.4225124554631,28.8284002072641,65.3393383997436,NA,NA,NA,NA,NA,49.1564134585341,NA,67.8033781549142,67.8229724876293
